KEY,"English"
M_21_SURVIVOR_VICTORY_GAARKHAN_A," ""When do we get to see Mommy?"" Kitwarr asks Gaarkhan. The warrior cradles his young niece, calming her as he eyes the Weequay with the faintest hint of his trademark fury."
M_21_SURVIVOR_VICTORY_GAARKHAN_B," Kitwarr is frightened of the Weequay but calms down a little when you let her snuggle next to you."
M_21_SURVIVOR_DEFEAT_GAARKHAN_A," ""When do we get to see Mommy?"" Kitwarr asks Gaarkhan. The warrior cradles his young niece, calming her as he eyes the Weequay with the faintest hint of his trademark fury."
M_21_SURVIVOR_DEFEAT_GAARKHAN_B," Kitwarr is frightened of the Weequay but calms down a little when you let her snuggle next to you."
M_26_SURVIVOR_GAARKHAN_A,"""Uncle?"" Kitwarr asks, groggy from the bacta treatment. Gaarkhan picks up his niece and holds her close.\n\nAmazed to find his niece is safe and sound, Gaarkhan asks how she ended up at the listening post. ""After the crash, that stormy man took us to where they keep the big lizards,"" the youngling explains, still clinging to Gaarkhan's fur. ""He brought me here this morning to see if I'm hurt on the inside.”\n\nYou ask if the other survivors are safe. Kitwarr nods, but is clearly tired. ""Everybody's taking turns healing, but we're not allowed to leave."""
M_26_SURVIVOR_GAARKHAN_B,"Kitwarr clambers out of the bacta tank, still groggy from the treatment. The Wookiee youngling recognizes you from the crashed ship and reaches to be picked up.\n\nAmazed to find one of the captured survivors safe and sound, you ask how she ended up at the listening post. ""After the crash, that stormy man took us to where they keep the big lizards. He brought me here this morning to see if I'm hurt on the inside,"" Kitwarr says, pointing to her stomach.\n\nYou ask if the other survivors are safe. Kitwarr nods, but is clearly tired. ""Everybody's taking turns healing, but we're not allowed to leave."""
ENCOUNTER_31_SURVIVOR_GAARKHAN_A,"[i]You find Gaarkhan's niece Kitwarr curled in a corner of her dark cell.\n\n""It's too dark, uncle,"" the youngling complains to Gaarkhan. ""I want to see the trees again.""\n\nGaarkhan calms the young Wookiee and helps her fall asleep before you move on.[/i]"
ENCOUNTER_31_SURVIVOR_GAARKHAN_B,"[i]You find the Wookiee youngling Kitwarr curled in a corner of her dark cell.\n\nYou do your best to calm her trembling. She seems to enjoy your company, and eventually falls asleep before you move on.[/i]"
ENCOUNTER_32_SURVIVOR_GAARKHAN_A,"[i]You hear the sound of talking coming from inside the cell. When you peer in through the barred window, you see Kitwarr, Gaarkhan's young niece, sitting on the pile of straw that is her bed. She appears to have fashioned a doll out of straw, and is talking to it.\n\nWhen the cell door is opened, Kitwarr jumps up and runs over to embrace her uncle. He asks how she is doing.\n\n""I'm okay,"" she says. ""Mommy is protecting me."" As she holds up the straw doll, you think you see a small tear appear in the corner of Gaarkhan's eye.[/i]"
ENCOUNTER_32_SURVIVOR_GAARKHAN_B,"[i]You hear the sound of a Wookiee growling coming from inside the cell. When you peer in through the barred window, you see Kitwarr, Wookiee youngling, sitting on the pile of straw that is her bed. She appears to have fashioned a doll out of straw, and seems to be talking to it.\n\nWhen the cell door is opened, Kitwarr jumps up and runs over to embrace you.\n\nWhen you ask if she is okay, she nods and holds up the straw doll. Unsure if she is offering it to you, you reach out for it, but she pulls it back to herself and hugs it tightly. She wanders back to her bed and resumes her conversation with the doll.[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_GAARKHAN_A,"[i]The youngling Wookiee Kitwarr looks up at Gaarkhan with big, sad eyes as she holds her stomach. ""My belly is empty, Uncle,"" she says. ""Can't you make that smelly slug give us something to eat?""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_GAARKHAN_B,"[i]The youngling Wookiee Kitwarr looks up at you with big, sad eyes as she holds her stomach. She lets out a sorrowful moan.[/i]"
EPILOGUE_SURVIVOR_GAARKHAN_A,"[i]""Uncle, can we go to Mommy now?"" Kitwarr asks Gaarkhan. The warrior promises that she'll be climbing the trees of Kashyyyk before she knows it. For the first time you can remember, Kitwarr beams with excitement.[/i]"
EPILOGUE_SURVIVOR_GAARKHAN_B,"[i]""Can I see Mommy now?"" the Wookiee youngling Kitwarr asks. You promise that she'll be climbing the trees of Kashyyyk before she knows it. For the first time you can remember, Kitwarr beams with excitement.[/i]"
JR_SURVIVOR_DESCRIPTION_GIDEON_A,"Gideon's friend"
JR_SURVIVOR_DESCRIPTION_GIDEON_B,"the elderly veteran"
JR_SURVIVOR_COMBINED_GIDEON_A,"Gideon's friend Raxim"
JR_SURVIVOR_COMBINED_GIDEON_B,"the elderly veteran Raxim"
M_21_SURVIVOR_ONCLICK_GIDEON_A,"[i]Raxim, a hobbled military veteran once under Gideon's command, takes a practiced defensive position.[/i]"
M_21_SURVIVOR_ONCLICK_GIDEON_B,"[i]Raxim, a hobbled military veteran, takes a defensive position.[/i]"
M_21_SURVIVOR_RESCUE_GIDEON,"[i]Raxim claps you on the shoulder and you cover his escape.[/i]"
M_21_SURVIVOR_VICTORY_GIDEON_A," ""Your aim seemed off,"" Raxim razzes Gideon. ""Are you getting old on me? Happens to the best of us,"" the battle-scarred soldier chuckles as he eases himself onto the skiff floor."
M_21_SURVIVOR_VICTORY_GIDEON_B," ""That wasn't the toughest Imperial fight I've seen,"" Raxim says, rubbing an old wound. ""All the same, thanks for not leaving an old soldier behind."""
M_21_SURVIVOR_DEFEAT_GIDEON_A," ""Your aim seemed off,"" Raxim razzes Gideon. ""Are you getting old on me? Happens to the best of us,"" the battle-scarred soldier chuckles as he eases himself onto the skiff floor."
M_21_SURVIVOR_DEFEAT_GIDEON_B," ""I've seen my share of tough Imperial fights, too,"" Raxim says, rubbing an old wound. ""Thanks for not leaving an old soldier behind."""
M_26_SURVIVOR_GIDEON_A,"""Gideon, you old dog!"" Raxim exclaims, grasping his old friend's arm. ""I knew you were tougher than you looked,"" he jests.\n\nAmazed to find his old friend alive and well, Gideon asks how Raxim ended up at the listening post. ""After the crash, we were taken to an outpost, though I didn't catch any landmarks,"" Raxim says, taking a seat on the bed. ""They brought me here this morning to make sure I didn't sustain any internal injuries in the crash.""\n\nYou ask if the other survivors are safe. ""Yeah,"" Raxim responds, clearly tired from the treatment. ""We've been taken care of, though we've not been allowed to leave."""
M_26_SURVIVOR_GIDEON_B,"""Didn't think I'd run into you new recruits today!"" Raxim exclaims, grasping your arms. ""I knew you were tougher than you looked,"" he jests.\n\nAmazed to find one of the captured survivors alive and well, you ask how Raxim ended up at the listening post. ""After the crash, we were taken to an outpost, though I didn't catch any landmarks,"" Raxim says, taking a seat on the bed. ""They brought me here this morning to make sure I didn't sustain any internal injuries in the crash.""\n\nYou ask if the other survivors are safe. ""Yeah,"" Raxim responds, clearly tired from the treatment. ""We've been taken care of, though we've not been allowed to leave."""
ENCOUNTER_31_SURVIVOR_GIDEON_A,"[i]You approach Raxim's cell to find Gideon's old friend leaning against the door.\n\n""I'd like to say I've been through worse,"" Raxim says, ""but I've got a bad feeling about this place.""\n\nGideon assures the old soldier that you'll get through this together, and you move on.[/i]"
ENCOUNTER_31_SURVIVOR_GIDEON_B,"[i]You approach Raxim's cell to find the old soldier leaning against the door.\n\n""I'd like to say I've been through worse,"" Raxim says, ""but I've got a bad feeling about this place.""\n\nYou assure Raxim that you'll all get through together and you move on.[/i]"
ENCOUNTER_32_SURVIVOR_GIDEON_A,"[i]You arrive to find Raxim in the middle of eating his meal. ""It's better than field rations,"" the old soldier says to his war buddy, Gideon. Gideon asks the man how he's doing.\n\n""Oh, I'm getting by,"" Raxim says. ""Reminds me of the covert mission to Nar Shaddaa. You know...the week we spent hiding out in that Hutt's basement. Even smells the same."" The two share a laugh, but Raxim grows serious.\n\n""You've pulled my sorry rear out of the fire more times than I can remember,"" Raxim says. ""If you get the opportunity to make it out of here, you blasted well better leave me behind.""[/i]"
ENCOUNTER_32_SURVIVOR_GIDEON_B,"[i]You arrive to find Raxim in the middle of eating his meal. ""It's better than field rations,"" the old soldier says so dryly that you aren't sure if he's kidding. You ask the man how he's doing.\n\n""Oh, I'm getting by,"" Raxim says. ""Reminds me of when my unit, Saber Team, went on a covert mission to Nar Shaddaa. We spent most of a week hiding out in a Hutt's basement. Even smells the same."" Raxim laughs at the memory, but then grows serious.\n\n""Look, you're good people for fighting to save my sorry carcass,"" Raxim says, ""but if you get the opportunity to make it out of here yourselves, you blasted well better leave me behind. This old soldier ain't no good to nobody anymore.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_GIDEON_A,"[i]""You tell that slimy piece of worm-ridden filth where he can stick his food,"" Gideon's war buddy Raxim says defiantly. ""He won't get the pleasure of seeing us beg.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_GIDEON_B,"[i]""You tell that slimy piece of worm-ridden filth where he can stick his food,"" the old soldier Raxim says defiantly. ""He won't get the pleasure of seeing us beg.""[/i]"
EPILOGUE_SURVIVOR_GIDEON_A,"[i]""Where's that yellow-belly slug?!"" Raxim asks his old commander Gideon. ""For what he's put these good people through... Well, you remember what we used to do to tyrants like him, sir."" Gideon calms the old soldier down by promising to take his friend on a fishing trip to Rodia.[/i]"
EPILOGUE_SURVIVOR_GIDEON_B,"[i]""Where's that yellow-belly slug?!"" the veteran Raxim demands. ""For what he's put these good people through... Well, we used to have ways of making people like him disappear."" You promise the old soldier that you have everything under control and he eventually calms down. ""If you need me, I'll be fishing on Rodia until further notice,"" he adds.[/i]"
JR_SURVIVOR_DESCRIPTION_JYN_A,"Jyn's adopted sister"
JR_SURVIVOR_DESCRIPTION_JYN_B,"the young smuggler-in-training"
JR_SURVIVOR_COMBINED_JYN_A,"Jyn's adopted sister Marja"
JR_SURVIVOR_COMBINED_JYN_B,"the young smuggler-in-training Marja"
M_21_SURVIVOR_ONCLICK_JYN_A,"[i]Marja, Jyn's adopted little sister and self-proclaimed smuggler-in-training, rifles through some cargo as she keeps her head down.[/i]"
M_21_SURVIVOR_ONCLICK_JYN_B,"[i]Marja, a young self-proclaimed smuggler-in-training, rifles through some cargo as she keeps her head down.[/i]"
M_21_SURVIVOR_RESCUE_JYN,"[i]You think you see Marja tuck something into her pocket as she happily sprints to safety.[/i]"
M_21_SURVIVOR_VICTORY_JYN_A," ""I was about to escape on my own, you know,"" Marja says as she pokes her head over the skiff to survey the Dune Sea. ""Doesn't this remind you of that time we were on Abafar, sis?"" she asks Jyn."
M_21_SURVIVOR_VICTORY_JYN_B," ""I was about to escape on my own, you know,"" Marja says as she pokes her head over the skiff to survey the Dune Sea. ""Where do you think we're headed?"" she asks."
M_21_SURVIVOR_DEFEAT_JYN_A," “See? This is what happens when you don’t bring me with you,” Marja says with annoyance to Jyn. “I could have helped you back there. You’re always too protective of me, sis.”"
M_21_SURVIVOR_DEFEAT_JYN_B," “See? This is what happens when you don’t bring me with you,” Marja says with annoyance. “I could have helped you back there. I’m not a little kid.”"
M_26_SURVIVOR_JYN_A,"""Jyn!"" Marja shouts as she leaps into her adoptive sister's arms. ""I wasn't worried,"" she lies as she wipes a tear from her eye.\n\nAmazed to find her little sister safe and sound, Jyn asks how Marja ended up at the listening post. ""After the pirates showed up, that captain brought us to the dewback stables. I hurt my hand in the crash, so he brought me here to heal it this morning,"" Marja says, stretching her fingers.\n\nYou ask if the other survivors are safe. ""Yeah,"" Marja responds, clearly tired from the bacta treatment. ""Everyone's fine. But they wouldn't let us leave. I've been planning our escape.”"
M_26_SURVIVOR_JYN_B,"""Is it really you?"" asks the young smuggler-in-training from the crashed ship. ""I wasn't worried,"" Marja says cheerfully.\n\nAmazed to find one of the captured survivors safe and sound, you ask how Marja ended up at the listening post. ""After the pirates showed up, that captain brought us to the dewback stables. I hurt my hand in the crash, so he brought me here to heal it this morning,"" Marja says, stretching her fingers.\n\nYou ask if the other survivors are safe. ""Yeah,"" Marja responds, clearly tired from the bacta treatment. ""Everyone's fine. But they wouldn't let us leave. I've been planning our escape."""
ENCOUNTER_31_SURVIVOR_JYN_A,"[i]As you approach, Jyn's adopted sister Marja fiddles with the cell's lock.\n\n""Jyn!"" Marja shouts, without abandoning the lock. ""You don't have your lockpicking set, do you?""\n\nJyn reassures Marja that while she won't be able to pick the lock, they'll be free before she knows it. Marja accepts the promise and lies down to get some sleep before you move on.[/i]"
ENCOUNTER_31_SURVIVOR_JYN_B,"[i]As you approach, the young smuggler-in-training Marja fiddles with the cell's lock.\n\nThe girl looks up, without abandoning the lock. ""You don't have a lockpicking set, do you?""\n\nYou reassure Marja that while she won't be able to pick the lock, you'll get her out before she knows it. Too tired to protest, Marja accepts the promise and lies down to get some sleep before you move on.[/i]"
ENCOUNTER_32_SURVIVOR_JYN_A,"[i]You peer into the cell through the barred window, but it appears to be empty. Your Gamorrean escort unlocks the door for you and Jyn goes inside first, only to have someone jump her from behind the door. The sensation of cold steel presses against Jyn's throat a moment before a voice says, ""Oh, it's you.""\n\nMarja releases her grasp on her adopted sister Jyn, only to hug her from the front. Jyn asks if Marja thought she would be able to escape with just a spoon.\n\n""I coulda done it,"" Marja says, entirely serious. ""Still, I'm glad to see you alive, even if you did expose my escape plan.""[/i]"
ENCOUNTER_32_SURVIVOR_JYN_B,"[i]You peer into the cell through the barred window, but it appears to be empty. Your Gamorrean escort unlocks the door for you and you step inside, only to have someone jump you from behind the door. The sensation of cold steel presses against your throat a moment before a voice says, ""Oh, it's you.""\n\nThe young wannabe smuggler releases her grasp on you. You ask if Marja thought she would be able to escape with just a spoon.\n\n""I coulda done it,"" Marja says, entirely serious. ""Still, I'm glad to see you alive, even if you did expose my escape plan.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_JYN_A,"[i]""That filthy worm can threaten us all he likes,"" says Marja, Jyn's adopted sister. ""I don't plan on still being here in two days. I'm almost done formulating my escape plan.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_JYN_B,"[i]""That filthy worm can threaten us all he likes,"" says Marja, the young wannabe smuggler. ""I don't plan on still being here in two days. I'm almost done formulating my escape plan.""[/i]"
EPILOGUE_SURVIVOR_JYN_A,"[i]""Thanks for the assist, sis,"" Marja says sheepishly to Jyn. ""I never really figured out how to escape,"" she admits, hugging her adopted sister tightly. ""If I promise to be good on the next job, can you teach me how you would have done it?""[/i]"
EPILOGUE_SURVIVOR_JYN_B,"[i]""Thanks for the assist,"" the young ""smuggler"" Marja says with a grin. ""I was close to escaping on my own,"" she mutters, gathering the courage to tell the truth. ""But I don't know if I would have,"" she continues, hugging you tightly. ""If I promise to be good, can you teach me how you would have done it?""[/i]"
JR_SURVIVOR_DESCRIPTION_MAK_A,"Mak's tooka"
JR_SURVIVOR_DESCRIPTION_MAK_B,"the stowaway tooka"
JR_SURVIVOR_COMBINED_MAK_A,"Mak's tooka Nya"
JR_SURVIVOR_COMBINED_MAK_B,"the stowaway tooka Nya"
M_21_SURVIVOR_ONCLICK_MAK_A,"[i]Nya, Mak's beloved tooka and sole confidant, licks its paws with no apparent concern for its own safety.[/i]"
M_21_SURVIVOR_ONCLICK_MAK_B,"[i]A stowaway tooka lounges lazily on the warm sand. It licks its paws with no apparent concern for its own safety.[/i]"
M_21_SURVIVOR_RESCUE_MAK,"[i]You poke the tooka a few times before it hisses at you and bounds away to safety.[/i]"
M_21_SURVIVOR_VICTORY_MAK_A,"Nya hops into Mak's lap and purrs happily as the sniper scratches the feline's back."
M_21_SURVIVOR_VICTORY_MAK_B," The strange tooka you saved sits on the floor and stares silently at you for the duration of the skiff ride."
M_21_SURVIVOR_DEFEAT_MAK_A,"Nya hops into Mak's lap and demands that the sniper scratch the feline's back."
M_21_SURVIVOR_DEFEAT_MAK_B," The strange tooka you saved sits on the floor and stares silently at you for the duration of the skiff ride."
M_26_SURVIVOR_MAK_A,"""Whoa, what's happening?"" a familiar-looking man asks. ""Hey, you were on the crashed ship, too!"" he says. A moment later, Mak's tooka emerges from under one of the beds, leaps onto the man's shoulder, then into Mak's arms.\n\nMak wanders off with his tooka, Nya, and you ask the man how he ended up at the listening post. ""After the pirates showed up, that captain brought us to some kind of outpost. That crazy tooka took a liking to me and followed me here for my medical exam this morning,"" the man says as he lies down.\n\nYou ask if the other survivors are safe. ""Yeah,"" the man responds, clearly tired from the bacta treatment. ""We're all doing fine, though we're not allowed to leave.""\n\nAfter a minute, Mak and Nya return. It takes some convincing, but Mak finally puts the tooka down and it curls up on the survivor's lap."
